iter	MAPE	RMSE	R2	MAE
2072	0.01382931267	0.1819478124	0.9633117474	0.1234481612
2073	0.01382863696	0.1819366962	0.9633162303	0.1234422827
2074	0.0138273892	0.1819199374	0.9633229881	0.1234321371
2075	0.01382614138	0.1819020594	0.9633301965	0.1234228515
2076	0.01382450345	0.1818643941	0.9633453809	0.1234127977
2077	0.01382348421	0.1818479761	0.9633519987	0.1234030022
2078	0.01382336782	0.1818466848	0.9633525191	0.1234020804
2079	0.01382282281	0.1818329698	0.9633580469	0.1233969311
2080	0.01382165014	0.1818165377	0.9633646692	0.1233876081
2081	0.01382093309	0.1818080779	0.9633680784	0.1233814896
2082	0.01382003648	0.181797386	0.9633723868	0.1233733111
2083	0.01381968323	0.1817895904	0.9633755279	0.1233707848
2084	0.01381875815	0.1817755911	0.9633811685	0.1233620153
2085	0.01381763252	0.1817640912	0.9633858017	0.1233509969
2086	0.01381603307	0.1817406107	0.9633952608	0.1233375424
2087	0.01381517165	0.1817313595	0.9633989873	0.1233303592
2088	0.01381452715	0.1817199791	0.9634035713	0.1233247751
2089	0.01381340763	0.1817056851	0.9634093283	0.1233153655
2090	0.01381287508	0.1816977477	0.963412525	0.123311345
2091	0.01381199909	0.1816868546	0.9634169119	0.123304497
2092	0.01381088012	0.1816667113	0.9634250232	0.1232949168
2093	0.01381049804	0.1816609894	0.9634273272	0.1232914317
2094	0.01380997537	0.1816546336	0.9634298863	0.1232878232
2095	0.01380949343	0.1816482542	0.9634324548	0.1232840237
2096	0.01380889985	0.1816304066	0.9634396402	0.1232788554
2097	0.01380819207	0.1816209452	0.9634434491	0.1232727595
2098	0.01380744791	0.1816136565	0.9634463831	0.123266373
2099	0.01380578894	0.1815963962	0.9634533308	0.1232525248
2100	0.01380411874	0.1815763397	0.9634614032	0.1232376655
2101	0.01380271885	0.1815644281	0.963466197	0.1232248692
2102	0.0138007438	0.1815308001	0.9634797288	0.1232072957
2103	0.01379995481	0.1815181316	0.9634848259	0.1232000921
2104	0.01379844867	0.1814992386	0.9634924267	0.1231887164
2105	0.01379716242	0.1814810764	0.9634997328	0.123177225
2106	0.01379629202	0.181465131	0.9635061465	0.1231699414
2107	0.01379592764	0.1814592419	0.9635085152	0.1231665128
2108	0.01379447034	0.181436208	0.9635177788	0.1231530712
2109	0.01379353537	0.1814253412	0.9635221488	0.1231443033
2110	0.01379339622	0.1814233833	0.9635229361	0.1231431966
2111	0.01379254421	0.1814136647	0.963526844	0.123135158
2112	0.01379210462	0.1814082184	0.963529034	0.1231311642
2113	0.01379103412	0.1813955577	0.9635341245	0.1231228342
2114	0.01378977663	0.1813801887	0.9635403035	0.123111504
2115	0.01378848625	0.1813639782	0.9635468202	0.1231003686
2116	0.01378717698	0.1813517784	0.9635517242	0.1230884978
2117	0.01378651381	0.1813425492	0.9635554339	0.1230826366
2118	0.01378618292	0.1813315209	0.9635598665	0.1230797463
2119	0.01378475983	0.18131092	0.9635681459	0.123065013
2120	0.01378385243	0.1813006146	0.9635722872	0.1230568488
2121	0.01378280543	0.1812893995	0.9635767939	0.1230475833
2122	0.01378124984	0.1812587336	0.9635891151	0.1230344552
2123	0.01377956445	0.1812348231	0.9635987207	0.1230206152
2124	0.01377896809	0.1812247803	0.9636027548	0.1230152506
2125	0.01377825306	0.1812129465	0.9636075081	0.1230078546
2126	0.01377686753	0.1811970627	0.9636138876	0.1229946778
2127	0.01377583126	0.181170527	0.963624544	0.1229852213
2128	0.01377502083	0.1811604323	0.9636285975	0.1229772782
2129	0.01377390157	0.1811435841	0.9636353624	0.1229672874
2130	0.01377307539	0.1811312743	0.9636403047	0.122959702
2131	0.01377207499	0.1811211053	0.9636443871	0.1229513627
2132	0.01377111895	0.1811086847	0.9636493732	0.1229438075
2133	0.0137697149	0.1810932213	0.9636555803	0.1229303684
2134	0.0137689153	0.1810798979	0.963660928	0.1229237892
2135	0.01376813607	0.1810698655	0.9636649545	0.1229169833
2136	0.01376688791	0.1810511191	0.9636724777	0.1229072005
2137	0.01376578862	0.1810357189	0.9636786575	0.1228981084
2138	0.01376433675	0.1810090997	0.963689338	0.1228865495
2139	0.01376268794	0.1809915769	0.9636963678	0.1228708969
2140	0.01376169293	0.1809757755	0.9637027065	0.1228632884
2141	0.01376104584	0.1809643885	0.963707274	0.1228577881
2142	0.01375992707	0.1809496241	0.9637131958	0.1228469884
2143	0.01375940274	0.1809420031	0.9637162523	0.1228428089
2144	0.0137580274	0.1809217966	0.9637243558	0.1228330533
2145	0.01375769665	0.1809179308	0.963725906	0.1228305486
2146	0.01375646985	0.1809062398	0.9637305939	0.1228213341
2147	0.01375515611	0.180889426	0.9637373355	0.1228082145
2148	0.01375465877	0.1808216704	0.9637644961	0.1228035434
2149	0.0137536509	0.1808069498	0.9637703957	0.1227932797
2150	0.0137528703	0.1807949093	0.9637752209	0.122785859
2151	0.0137523584	0.1807815365	0.9637805795	0.1227819166
2152	0.01375171548	0.1807723349	0.9637842665	0.1227758512
2153	0.01375095389	0.1807468045	0.9637944952	0.12276908
2154	0.01375004904	0.1807333485	0.9637998858	0.1227611038
2155	0.01374903646	0.1807205434	0.9638050152	0.1227519505
2156	0.01374827713	0.1807053663	0.9638110944	0.1227460203
2157	0.01374718436	0.1806937018	0.9638157662	0.1227376796
2158	0.01374641908	0.1806827116	0.9638201677	0.1227311108
2159	0.01374563836	0.1806732721	0.9638239479	0.1227247111
2160	0.01374466668	0.1806568987	0.9638305045	0.1227172925
2161	0.01374368201	0.180636314	0.9638387466	0.1227101751
2162	0.01374285065	0.1806227523	0.9638441761	0.122703208
2163	0.01374174161	0.1806085299	0.9638498698	0.1226952163
2164	0.01374069407	0.1805930428	0.9638560693	0.122687248
2165	0.01373961479	0.1805774989	0.9638622909	0.1226783118
2166	0.01373906504	0.1805673021	0.963866372	0.1226733349
2167	0.01373729031	0.1805445549	0.9638754754	0.1226569188
2168	0.01373659121	0.1805171772	0.9638864304	0.1226533575
2169	0.01373564399	0.1805006314	0.9638930502	0.1226456326
2170	0.0137342338	0.1804823701	0.9639003558	0.122631313
2171	0.01373338358	0.1804724884	0.9639043087	0.122624915
2172	0.01373269333	0.1804634632	0.9639079188	0.1226184202
2173	0.01373152466	0.1804499834	0.9639133104	0.1226090903
2174	0.01373049344	0.1804364576	0.9639187201	0.1226000288
2175	0.01372922992	0.1804090254	0.9639296903	0.1225894385
2176	0.01372810066	0.1803862366	0.9639388023	0.1225810465
2177	0.01372715669	0.180370417	0.9639451271	0.122573324
2178	0.0137263316	0.1803546419	0.9639514335	0.1225673784
2179	0.0137258746	0.1803425957	0.9639562488	0.1225639023
2180	0.01372466425	0.1803267944	0.9639625647	0.1225512201
2181	0.01372381949	0.1803163995	0.9639667194	0.1225434329
2182	0.01372269751	0.1803029358	0.9639721001	0.1225336308
2183	0.01372179529	0.1802903988	0.9639771102	0.1225262278
2184	0.0137204364	0.1802652822	0.9639871463	0.1225153912
2185	0.01371990493	0.180257272	0.9639903468	0.1225108637
2186	0.01371820651	0.1802351225	0.9639991958	0.1224961676
2187	0.01371754607	0.1802292891	0.9640015261	0.1224903599
2188	0.01371612262	0.180203469	0.9640118398	0.1224783532
2189	0.01371569819	0.1801951596	0.9640151587	0.1224752472
2190	0.01371482763	0.1801872465	0.9640183191	0.1224668305
2191	0.01371458384	0.1801852024	0.9640191355	0.1224649075
2192	0.01371389027	0.180163725	0.9640277125	0.1224588113
2193	0.01371267351	0.1801490497	0.9640335725	0.1224481388
2194	0.01371185166	0.1801370359	0.9640383694	0.1224399444
2195	0.01371101814	0.1801263661	0.9640426294	0.1224320196
2196	0.0137096696	0.1800954886	0.9640549561	0.1224218793
2197	0.01370868501	0.1800826325	0.9640600878	0.1224128346
2198	0.0137077992	0.1800736514	0.9640636725	0.12240483
2199	0.01370739061	0.1800639417	0.9640675478	0.1224006325
2200	0.01370609848	0.1800479424	0.964073933	0.1223894899
2201	0.0137049079	0.1800323222	0.9640801663	0.1223798111
2202	0.01370352709	0.1800124188	0.964088108	0.1223677647
2203	0.01370274401	0.1800013837	0.9640925108	0.1223612891
2204	0.01370212659	0.1799885862	0.9640976165	0.1223561151
2205	0.0137017808	0.1799820622	0.9641002191	0.1223535417
2206	0.01370115761	0.179971484	0.9641044389	0.1223467937
2207	0.0136997906	0.179953096	0.9641117736	0.1223334893
2208	0.01369915065	0.1799472045	0.9641141234	0.1223284831
2209	0.01369862987	0.1799395517	0.9641171757	0.12232443
2210	0.01369739472	0.1799183467	0.9641256324	0.1223142466
2211	0.01369659301	0.1799051899	0.964130879	0.1223063891
2212	0.01369562721	0.1798859134	0.9641385652	0.122299068
2213	0.01369451825	0.1798714338	0.9641443381	0.1222895474
2214	0.01369310241	0.1798580984	0.9641496545	0.1222759651
2215	0.01369291755	0.1798548431	0.9641509522	0.1222743409
2216	0.0136920458	0.1798456959	0.9641545986	0.1222667097
2217	0.01369072075	0.1798272129	0.964161966	0.1222535548
2218	0.01368930177	0.1798093102	0.9641691014	0.1222402814
2219	0.01368800025	0.1797940038	0.9641752013	0.1222305623
2220	0.01368689187	0.1797825451	0.9641797676	0.1222221456
2221	0.01368549264	0.1797656206	0.9641865114	0.1222105916
2222	0.013684509	0.1797514354	0.9641921633	0.1222033789
2223	0.01368349515	0.1797360767	0.9641982821	0.1221942686
2224	0.0136822545	0.1797195877	0.9642048507	0.1221834427
2225	0.01368084142	0.1797002524	0.9642125524	0.1221701163
2226	0.01367903392	0.1796771864	0.9642217391	0.1221540579
2227	0.01367835379	0.1796694414	0.9642248234	0.1221484887
2228	0.01367766606	0.1796629575	0.9642274055	0.122142124
2229	0.01367704334	0.1796540041	0.9642309708	0.1221372601
2230	0.01367605492	0.1796327447	0.9642394358	0.1221305912
2231	0.01367512857	0.1796245615	0.9642426939	0.1221218664
2232	0.0136748632	0.1796124029	0.9642475345	0.1221200108
2233	0.01367371704	0.1796016659	0.9642518088	0.1221085933
2234	0.01367287384	0.1795789726	0.9642608421	0.1221020253
2235	0.013671867	0.1795654906	0.9642662082	0.1220939508
2236	0.01367111732	0.1795440066	0.9642747583	0.1220882275
2237	0.01367040385	0.1795322904	0.9642794207	0.1220820484
2238	0.01366919165	0.1795105132	0.964288086	0.1220716496
2239	0.01366803154	0.1794900864	0.9642962129	0.1220616288
2240	0.01366624874	0.1794677862	0.9643050842	0.1220467379
2241	0.01366498357	0.1794517834	0.9643114496	0.1220358527
2242	0.01366418773	0.1794437234	0.9643146554	0.1220280148
2243	0.01366228748	0.1794319291	0.9643193462	0.1220079765
2244	0.01366112619	0.1794154658	0.9643258935	0.1219978262
2245	0.01366028578	0.1793976949	0.9643329601	0.1219903465
2246	0.01365917606	0.1793828972	0.9643388439	0.1219794713
2247	0.01365850456	0.1793726329	0.9643429248	0.1219735584
2248	0.01365741438	0.1793565553	0.9643493166	0.1219643465
2249	0.01365633291	0.1793427619	0.9643547998	0.1219533096
2250	0.01365546577	0.1793306007	0.9643596338	0.1219466765
2251	0.01365482282	0.179307581	0.9643687832	0.1219434319
2252	0.01365342069	0.1792869461	0.9643769837	0.1219324419
2253	0.0136524459	0.1792753543	0.9643815899	0.1219249152
2254	0.0136514452	0.1792666374	0.9643850536	0.1219149473
2255	0.0136507474	0.1792522357	0.9643907758	0.1219085847
2256	0.0136494542	0.1792374334	0.9643966566	0.1218985381
2257	0.01364855713	0.1792240734	0.964401964	0.1218898854
2258	0.01364781768	0.1792136366	0.9644061099	0.1218835125
2259	0.01364663144	0.1791969303	0.9644127457	0.1218724603
2260	0.01364486516	0.1791704879	0.9644232474	0.1218558281
2261	0.01364432429	0.1791610815	0.9644269829	0.1218517515
2262	0.01364325493	0.1791422674	0.9644344537	0.1218423669
2263	0.01364269925	0.179131417	0.9644387619	0.1218379382
2264	0.01364173109	0.1791208064	0.9644429746	0.1218307652
2265	0.01364071223	0.1791042854	0.9644495334	0.1218220623
2266	0.0136401708	0.1790967742	0.9644525151	0.1218175664
2267	0.01363880622	0.1790773311	0.9644602329	0.1218051884
2268	0.01363808262	0.1790674677	0.9644641478	0.1217990352
2269	0.01363753227	0.1790589126	0.9644675432	0.1217944458
2270	0.01363604137	0.1790425075	0.9644740538	0.121780858
2271	0.01363530719	0.1790371521	0.964476179	0.1217734154
2272	0.01363418364	0.1790228708	0.9644818461	0.1217633071
2273	0.01363331264	0.1790084037	0.9644875864	0.1217557069
2274	0.01363201697	0.1789859863	0.9644964804	0.1217456961
2275	0.01363061024	0.1789661416	0.9645043527	0.1217325629
2276	0.01362966564	0.1789479353	0.9645115743	0.1217243619
2277	0.01362840925	0.1789315884	0.9645180577	0.121714113
2278	0.013627832	0.1789230745	0.9645214342	0.1217088443
2279	0.0136267753	0.1789064661	0.9645280205	0.1216990763
2280	0.01362633959	0.1788992348	0.9645308879	0.1216948188
2281	0.01362449512	0.1788762774	0.9645399906	0.121678454
2282	0.0136238399	0.1788680106	0.964543268	0.1216725318
2283	0.01362247695	0.1788521545	0.964549554	0.1216606571
2284	0.01362052429	0.1788281917	0.9645590528	0.1216433707
2285	0.01361979883	0.1788146738	0.9645644107	0.121637069
2286	0.01361879495	0.1787985171	0.9645708139	0.1216290415
2287	0.01361847599	0.1787947927	0.9645722899	0.1216264448
2288	0.013617654	0.1787843834	0.9645764149	0.1216190104
2289	0.01361709329	0.1787799365	0.964578177	0.1216145647
2290	0.01361668011	0.1787743969	0.9645803721	0.1216105385
2291	0.01361597023	0.1787650035	0.9645840942	0.1216044431
2292	0.01361568433	0.1787618162	0.9645853571	0.1216021412
2293	0.01361396071	0.1787423699	0.9645930617	0.1215869911
2294	0.0136126721	0.1787297297	0.9645980693	0.1215747121
2295	0.01361170074	0.178717518	0.9646029068	0.1215659366
2296	0.01361122822	0.1787091347	0.9646062275	0.121561728
2297	0.01361033544	0.1786987233	0.9646103514	0.1215533865
2298	0.01361010247	0.1786967459	0.9646111346	0.1215515263
2299	0.0136086826	0.1786706853	0.9646214559	0.1215390962
2300	0.01360777274	0.1786565794	0.9646270419	0.1215308075
2301	0.01360739962	0.1786442952	0.9646319061	0.1215276119
2302	0.01360681532	0.1786344123	0.9646358192	0.1215227842
2303	0.01360588425	0.1786268349	0.9646388194	0.1215134884
2304	0.01360429521	0.1786056131	0.9646472211	0.1215004138
2305	0.013603581	0.1785968268	0.9646506992	0.1214942659
2306	0.01360286475	0.1785907803	0.9646530928	0.121487787
2307	0.01360213628	0.1785780568	0.9646581291	0.1214818409
2308	0.01360141382	0.1785626888	0.9646642117	0.1214758814
2309	0.01360054855	0.1785463987	0.9646706587	0.1214688455
2310	0.01359994066	0.178533856	0.9646756222	0.1214639092
2311	0.01359860223	0.178521948	0.9646803342	0.1214531425
2312	0.01359798613	0.1785089515	0.9646854766	0.121448018
2313	0.01359703567	0.178498023	0.9646898005	0.1214379273
2314	0.01359576748	0.1784781407	0.9646976662	0.1214281712
2315	0.01359440627	0.1784560984	0.9647063855	0.1214166996
2316	0.01359366685	0.1784458015	0.9647104582	0.1214100202
2317	0.0135927477	0.1784329005	0.9647155607	0.1214024484
2318	0.01359204841	0.1784254448	0.9647185093	0.1213951132
2319	0.0135911785	0.1784117519	0.9647239243	0.1213883144
2320	0.01359026436	0.1784012674	0.9647280702	0.121380577
2321	0.01358941074	0.1783888002	0.9647329999	0.1213737022
2322	0.01358816128	0.1783699192	0.9647404649	0.1213624855
2323	0.01358734133	0.1783545628	0.9647465358	0.1213561633
2324	0.01358623529	0.1783433859	0.9647509541	0.1213476798
2325	0.0135854291	0.1783337575	0.9647547601	0.1213402413
2326	0.01358424799	0.1783017419	0.9647674138	0.121333942
2327	0.01358308109	0.1782935051	0.964770669	0.1213234535
2328	0.01358216271	0.1782765657	0.9647773628	0.1213154943
2329	0.01358121206	0.1782517523	0.9647871671	0.1213075919
2330	0.01357971026	0.1782369238	0.9647930254	0.1212929925
2331	0.01357872309	0.1782221158	0.9647988752	0.1212853902
2332	0.01357838893	0.1782117324	0.9648029768	0.1212829616
2333	0.01357807155	0.1782042794	0.9648059207	0.1212805122
2334	0.01357738508	0.1781911211	0.9648111178	0.1212746034
2335	0.01357589352	0.1781739124	0.9648179142	0.1212607789
2336	0.01357461764	0.178156424	0.9648248203	0.1212503593
2337	0.01357245071	0.1781311095	0.9648348158	0.121231301
2338	0.01357149829	0.1781162636	0.9648406771	0.1212227042
2339	0.0135711196	0.1781063316	0.964844598	0.1212193785
2340	0.01357018696	0.1780940994	0.9648494268	0.1212112031
2341	0.01356951047	0.1780855548	0.9648527996	0.1212050542
2342	0.01356781065	0.1780556436	0.9648646052	0.1211916897
2343	0.01356758679	0.1780525552	0.9648658241	0.1211898061
2344	0.01356673134	0.1780358979	0.9648723976	0.1211827534
2345	0.01356567286	0.1780186077	0.9648792202	0.1211730961
2346	0.01356427277	0.1779895494	0.9648906849	0.1211610727
2347	0.01356278151	0.1779733524	0.9648970745	0.121146986
2348	0.01356156178	0.1779576896	0.9649032528	0.1211374492
2349	0.01356101622	0.1779440423	0.9649086356	0.1211331991
2350	0.01356020974	0.1779325147	0.964913182	0.1211263106
2351	0.01355927836	0.177921984	0.964917335	0.1211180656
2352	0.01355916663	0.1779143983	0.9649203265	0.1211172497
2353	0.01355849876	0.1779031292	0.9649247702	0.1211105669
2354	0.01355827186	0.1778994706	0.9649262128	0.1211080544
2355	0.01355682104	0.1778787536	0.9649343813	0.1210952693
2356	0.01355580619	0.1778664059	0.9649392494	0.1210861584
2357	0.01355486207	0.1778479526	0.964946524	0.1210782656
2358	0.01355444441	0.1778425613	0.9649486492	0.1210749041
2359	0.01355410765	0.1778329351	0.9649524436	0.121072422
2360	0.01355310524	0.1778207873	0.9649572316	0.1210628412
2361	0.01355262931	0.1778122193	0.9649606085	0.1210582637
2362	0.01355143013	0.1777964378	0.964966828	0.1210467327
2363	0.01355037564	0.1777799481	0.9649733259	0.1210375751
2364	0.01354988649	0.1777687679	0.9649777313	0.1210332963
2365	0.01354883953	0.1777565879	0.9649825303	0.1210251066
2366	0.0135480192	0.1777484512	0.9649857361	0.1210174834
2367	0.01354702607	0.1777358568	0.9649906978	0.1210088334
2368	0.01354551822	0.1777193167	0.9649972134	0.1209952877
2369	0.01354484968	0.1777094763	0.9650010895	0.1209899675
2370	0.01354404858	0.1776971402	0.9650059484	0.1209838303
2371	0.01354368445	0.1776896366	0.9650089037	0.1209810719
2372	0.01354080817	0.1776638529	0.9650190578	0.1209557815
2373	0.01354006262	0.1776561067	0.9650221081	0.1209500334
2374	0.01353854705	0.177631616	0.9650317511	0.1209375486
2375	0.01353747366	0.1776161463	0.9650378415	0.1209285459
2376	0.01353638874	0.1776049065	0.9650422663	0.1209188917
2377	0.01353565031	0.1775958797	0.9650458197	0.1209123059
2378	0.01353443233	0.1775810231	0.9650516675	0.1209035256
2379	0.01353317962	0.1775612176	0.9650594627	0.1208927907
2380	0.01353314025	0.1775604763	0.9650597544	0.1208924526
2381	0.01353259582	0.1775515808	0.9650632552	0.12088747
2382	0.01353140711	0.1775233407	0.9650743679	0.1208789464
2383	0.01353086253	0.177516826	0.9650769313	0.1208745651
2384	0.01353000944	0.1775005272	0.9650833439	0.1208677748
2385	0.01352961964	0.177494853	0.9650855763	0.1208645574
2386	0.01352786361	0.177475696	0.9650931125	0.1208473763
2387	0.01352658071	0.1774529526	0.9651020585	0.1208364735
2388	0.01352573463	0.1774439044	0.9651056173	0.1208291192
2389	0.01352549584	0.1774412363	0.9651066666	0.1208272108
2390	0.01352472404	0.1774185416	0.9651155918	0.1208231554
2391	0.01352344666	0.1774024317	0.9651219266	0.1208116453
2392	0.01352264595	0.1773929915	0.9651256384	0.1208048538
2393	0.01352176896	0.1773812429	0.9651302577	0.1207974429
2394	0.01352110084	0.1773696287	0.9651348238	0.1207920784
2395	0.01351961754	0.1773527827	0.9651414462	0.1207780718
2396	0.01351911417	0.1773469328	0.9651437458	0.120774626
2397	0.01351781101	0.1773293197	0.9651506689	0.1207636906
2398	0.01351638471	0.1773174271	0.9651553431	0.1207498114
